-2.0e0 -1.6666681e0 1.13873e-3 1.13873e-3
-1.833334e0 -1.6666681e0 2.1572e-3 2.1572e-3
-1.6666681e0 -1.6666681e0 3.865712e-3 3.865712e-3
-1.5000021e0 -1.6666681e0 6.553073e-3 6.553073e-3
-1.3333362e0 -1.6666681e0 1.050806e-2 1.050806e-2
-1.1666702e0 -1.6666681e0 1.593965e-2 1.593965e-2
-1.0000043e0 -1.6666681e0 2.287222e-2 2.287222e-2
-8.333383e-1 -1.6666681e0 3.104622e-2 3.104622e-2
-6.666723e-1 -1.6666681e0 3.986429e-2 3.986429e-2
-5.000063e-1 -1.6666681e0 4.842123e-2 4.842123e-2
-3.333403e-1 -1.6666681e0 5.563579e-2 5.563579e-2
-1.666743e-1 -1.6666681e0 6.047046e-2 6.047046e-2
-8.3e-6 -1.6666681e0 6.217395e-2 6.217395e-2
1.6665771e-1 -1.6666681e0 6.047115e-2 6.047115e-2
3.3332372e-1 -1.6666681e0 5.563667e-2 5.563667e-2
4.9998972e-1 -1.6666681e0 4.842212e-2 4.842212e-2
6.6665572e-1 -1.6666681e0 3.986531e-2 3.986531e-2
8.3332172e-1 -1.6666681e0 3.104706e-2 3.104706e-2
9.9998772e-1 -1.6666681e0 2.287321e-2 2.287321e-2
1.16665372e0 -1.6666681e0 1.59402e-2 1.59402e-2
1.3333197e0 -1.6666681e0 1.050844e-2 1.050844e-2
1.4999857e0 -1.6666681e0 6.553404e-3 6.553404e-3
1.6666516e0 -1.6666681e0 3.86596e-3 3.86596e-3
1.8333176e0 -1.6666681e0 2.157338e-3 2.157338e-3
1.9999835e0 -1.6666681e0 1.138809e-3 1.138809e-3

-2.0e0 -1.5000021e0 1.930383e-3 1.930383e-3
-1.833334e0 -1.5000021e0 3.656859e-3 3.656859e-3
-1.6666681e0 -1.5000021e0 6.553073e-3 6.553073e-3
-1.5000021e0 -1.5000021e0 1.11083e-2 1.11083e-2
-1.3333362e0 -1.5000021e0 1.781294e-2 1.781294e-2
-1.1666702e0 -1.5000021e0 2.702032e-2 2.702032e-2
-1.0000043e0 -1.5000021e0 3.877237e-2 3.877237e-2
-8.333383e-1 -1.5000021e0 5.262914e-2 5.262914e-2
-6.666723e-1 -1.5000021e0 6.757695e-2 6.757695e-2
-5.000063e-1 -1.5000021e0 8.208125e-2 8.208125e-2
-3.333403e-1 -1.5000021e0 9.431258e-2 9.431258e-2
-1.666743e-1 -1.5000021e0 1.0252e-1 1.0252e-1
-8.3e-6 -1.5000021e0 1.0542e-1 1.0542e-1
1.6665771e-1 -1.5000021e0 1.0252e-1 1.0252e-1
3.3332372e-1 -1.5000021e0 9.431258e-2 9.431258e-2
4.9998972e-1 -1.5000021e0 8.208267e-2 8.208267e-2
6.6665572e-1 -1.5000021e0 6.757933e-2 6.757933e-2
8.3332172e-1 -1.5000021e0 5.263086e-2 5.263086e-2
9.9998772e-1 -1.5000021e0 3.877344e-2 3.877344e-2
1.16665372e0 -1.5000021e0 2.702174e-2 2.702174e-2
1.3333197e0 -1.5000021e0 1.78138e-2 1.78138e-2
1.4999857e0 -1.5000021e0 1.110881e-2 1.110881e-2
1.6666516e0 -1.5000021e0 6.553499e-3 6.553499e-3
1.8333176e0 -1.5000021e0 3.657083e-3 3.657083e-3
1.9999835e0 -1.5000021e0 1.930493e-3 1.930493e-3

-2.0e0 -1.3333362e0 3.095425e-3 3.095425e-3
-1.833334e0 -1.3333362e0 5.863956e-3 5.863956e-3
-1.6666681e0 -1.3333362e0 1.050806e-2 1.050806e-2
-1.5000021e0 -1.3333362e0 1.781294e-2 1.781294e-2
-1.3333362e0 -1.3333362e0 2.856416e-2 2.856416e-2
-1.1666702e0 -1.3333362e0 4.332928e-2 4.332928e-2
-1.0000043e0 -1.3333362e0 6.217348e-2 6.217348e-2
-8.333383e-1 -1.3333362e0 8.439299e-2 8.439299e-2
-6.666723e-1 -1.3333362e0 1.0832e-1 1.0832e-1
-5.000063e-1 -1.3333362e0 1.3162e-1 1.3162e-1
-3.333403e-1 -1.3333362e0 1.5123e-1 1.5123e-1
-1.666743e-1 -1.3333362e0 1.6434e-1 1.6434e-1
-8.3e-6 -1.3333362e0 1.6904e-1 1.6904e-1
1.6665771e-1 -1.3333362e0 1.6434e-1 1.6434e-1
3.3332372e-1 -1.3333362e0 1.5123e-1 1.5123e-1
4.9998972e-1 -1.3333362e0 1.3162e-1 1.3162e-1
6.6665572e-1 -1.3333362e0 1.0832e-1 1.0832e-1
8.3332172e-1 -1.3333362e0 8.439546e-2 8.439546e-2
9.9998772e-1 -1.3333362e0 6.217628e-2 6.217628e-2
1.16665372e0 -1.3333362e0 4.333032e-2 4.333032e-2
1.3333197e0 -1.3333362e0 2.856537e-2 2.856537e-2
1.4999857e0 -1.3333362e0 1.78138e-2 1.78138e-2
1.6666516e0 -1.3333362e0 1.050873e-2 1.050873e-2
1.8333176e0 -1.3333362e0 5.86429e-3 5.86429e-3
1.9999835e0 -1.3333362e0 3.09562e-3 3.09562e-3

-2.0e0 -1.1666702e0 4.695528e-3 4.695528e-3
-1.833334e0 -1.1666702e0 8.895097e-3 8.895097e-3
-1.6666681e0 -1.1666702e0 1.593965e-2 1.593965e-2
-1.5000021e0 -1.1666702e0 2.702032e-2 2.702032e-2
-1.3333362e0 -1.1666702e0 4.332928e-2 4.332928e-2
-1.1666702e0 -1.1666702e0 6.572536e-2 6.572536e-2
-1.0000043e0 -1.1666702e0 9.431108e-2 9.431108e-2
-8.333383e-1 -1.1666702e0 1.2802e-1 1.2802e-1
-6.666723e-1 -1.1666702e0 1.6434e-1 1.6434e-1
-5.000063e-1 -1.1666702e0 1.9965e-1 1.9965e-1
-3.333403e-1 -1.1666702e0 2.2945e-1 2.2945e-1
-1.666743e-1 -1.1666702e0 2.4936e-1 2.4936e-1
-8.3e-6 -1.1666702e0 2.5635e-1 2.5635e-1
1.6665771e-1 -1.1666702e0 2.4936e-1 2.4936e-1
3.3332372e-1 -1.1666702e0 2.2945e-1 2.2945e-1
4.9998972e-1 -1.1666702e0 1.9965e-1 1.9965e-1
6.6665572e-1 -1.1666702e0 1.6434e-1 1.6434e-1
8.3332172e-1 -1.1666702e0 1.2802e-1 1.2802e-1
9.9998772e-1 -1.1666702e0 9.431386e-2 9.431386e-2
1.16665372e0 -1.1666702e0 6.572838e-2 6.572838e-2
1.3333197e0 -1.1666702e0 4.333113e-2 4.333113e-2
1.4999857e0 -1.1666702e0 2.702174e-2 2.702174e-2
1.6666516e0 -1.1666702e0 1.594041e-2 1.594041e-2
1.8333176e0 -1.1666702e0 8.895636e-3 8.895636e-3
1.9999835e0 -1.1666702e0 4.695811e-3 4.695811e-3

-2.0e0 -1.0000043e0 6.737634e-3 6.737634e-3
-1.833334e0 -1.0000043e0 1.276332e-2 1.276332e-2
-1.6666681e0 -1.0000043e0 2.287222e-2 2.287222e-2
-1.5000021e0 -1.0000043e0 3.877237e-2 3.877237e-2
-1.3333362e0 -1.0000043e0 6.217348e-2 6.217348e-2
-1.1666702e0 -1.0000043e0 9.431108e-2 9.431108e-2
-1.0000043e0 -1.0000043e0 1.3533e-1 1.3533e-1
-8.333383e-1 -1.0000043e0 1.8373e-1 1.8373e-1
-6.666723e-1 -1.0000043e0 2.3586e-1 2.3586e-1
-5.000063e-1 -1.0000043e0 2.8656e-1 2.8656e-1
-3.333403e-1 -1.0000043e0 3.2918e-1 3.2918e-1
-1.666743e-1 -1.0000043e0 3.5788e-1 3.5788e-1
-8.3e-6 -1.0000043e0 3.6787e-1 3.6787e-1
1.6665771e-1 -1.0000043e0 3.5788e-1 3.5788e-1
3.3332372e-1 -1.0000043e0 3.2927e-1 3.2927e-1
4.9998972e-1 -1.0000043e0 2.8656e-1 2.8656e-1
6.6665572e-1 -1.0000043e0 2.3586e-1 2.3586e-1
8.3332172e-1 -1.0000043e0 1.8373e-1 1.8373e-1
9.9998772e-1 -1.0000043e0 1.3533e-1 1.3533e-1
1.16665372e0 -1.0000043e0 9.431549e-2 9.431549e-2
1.3333197e0 -1.0000043e0 6.217743e-2 6.217743e-2
1.4999857e0 -1.0000043e0 3.877415e-2 3.877415e-2
1.6666516e0 -1.0000043e0 2.287344e-2 2.287344e-2
1.8333176e0 -1.0000043e0 1.276414e-2 1.276414e-2
1.9999835e0 -1.0000043e0 6.738206e-3 6.738206e-3

-2.0e0 -8.333383e-1 9.145546e-3 9.145546e-3
-1.833334e0 -8.333383e-1 1.732484e-2 1.732484e-2
-1.6666681e0 -8.333383e-1 3.104622e-2 3.104622e-2
-1.5000021e0 -8.333383e-1 5.262914e-2 5.262914e-2
-1.3333362e0 -8.333383e-1 8.439299e-2 8.439299e-2
-1.1666702e0 -8.333383e-1 1.2802e-1 1.2802e-1
-1.0000043e0 -8.333383e-1 1.8373e-1 1.8373e-1
-8.333383e-1 -8.333383e-1 2.4936e-1 2.4936e-1
-6.666723e-1 -8.333383e-1 3.2018e-1 3.2018e-1
-5.000063e-1 -8.333383e-1 3.8899e-1 3.8899e-1
-3.333403e-1 -8.333383e-1 4.469e-1 4.469e-1
-1.666743e-1 -8.333383e-1 4.8572e-1 4.8572e-1
-8.3e-6 -8.333383e-1 4.9942e-1 4.9942e-1
1.6665771e-1 -8.333383e-1 4.8572e-1 4.8572e-1
3.3332372e-1 -8.333383e-1 4.469e-1 4.469e-1
4.9998972e-1 -8.333383e-1 3.8899e-1 3.8899e-1
6.6665572e-1 -8.333383e-1 3.2018e-1 3.2018e-1
8.3332172e-1 -8.333383e-1 2.4936e-1 2.4936e-1
9.9998772e-1 -8.333383e-1 1.8373e-1 1.8373e-1
1.16665372e0 -8.333383e-1 1.2802e-1 1.2802e-1
1.3333197e0 -8.333383e-1 8.439716e-2 8.439716e-2
1.4999857e0 -8.333383e-1 5.263136e-2 5.263136e-2
1.6666516e0 -8.333383e-1 3.104799e-2 3.104799e-2
1.8333176e0 -8.333383e-1 1.732588e-2 1.732588e-2
1.9999835e0 -8.333383e-1 9.146252e-3 9.146252e-3

-2.0e0 -6.666723e-1 1.174301e-2 1.174301e-2
-1.833334e0 -6.666723e-1 2.22457e-2 2.22457e-2
-1.6666681e0 -6.666723e-1 3.986429e-2 3.986429e-2
-1.5000021e0 -6.666723e-1 6.757695e-2 6.757695e-2
-1.3333362e0 -6.666723e-1 1.0832e-1 1.0832e-1
-1.1666702e0 -6.666723e-1 1.6434e-1 1.6434e-1
-1.0000043e0 -6.666723e-1 2.3586e-1 2.3586e-1
-8.333383e-1 -6.666723e-1 3.2018e-1 3.2018e-1
-6.666723e-1 -6.666723e-1 4.112e-1 4.112e-1
-5.000063e-1 -6.666723e-1 4.9942e-1 4.9942e-1
-3.333403e-1 -6.666723e-1 5.7384e-1 5.7384e-1
-1.666743e-1 -6.666723e-1 6.2375e-1 6.2375e-1
-8.3e-6 -6.666723e-1 6.4125e-1 6.4125e-1
1.6665771e-1 -6.666723e-1 6.2375e-1 6.2375e-1
3.3332372e-1 -6.666723e-1 5.7384e-1 5.7384e-1
4.9998972e-1 -6.666723e-1 4.9942e-1 4.9942e-1
6.6665572e-1 -6.666723e-1 4.112e-1 4.112e-1
8.3332172e-1 -6.666723e-1 3.2018e-1 3.2018e-1
9.9998772e-1 -6.666723e-1 2.3586e-1 2.3586e-1
1.16665372e0 -6.666723e-1 1.6434e-1 1.6434e-1
1.3333197e0 -6.666723e-1 1.0832e-1 1.0832e-1
1.4999857e0 -6.666723e-1 6.758041e-2 6.758041e-2
1.6666516e0 -6.666723e-1 3.986649e-2 3.986649e-2
1.8333176e0 -6.666723e-1 2.224701e-2 2.224701e-2
1.9999835e0 -6.666723e-1 1.174385e-2 1.174385e-2

-2.0e0 -5.000063e-1 1.426372e-2 1.426372e-2
-1.833334e0 -5.000063e-1 2.702084e-2 2.702084e-2
-1.6666681e0 -5.000063e-1 4.842123e-2 4.842123e-2
-1.5000021e0 -5.000063e-1 8.208125e-2 8.208125e-2
-1.3333362e0 -5.000063e-1 1.3162e-1 1.3162e-1
-1.1666702e0 -5.000063e-1 1.9965e-1 1.9965e-1
-1.0000043e0 -5.000063e-1 2.8656e-1 2.8656e-1
-8.333383e-1 -5.000063e-1 3.8899e-1 3.8899e-1
-6.666723e-1 -5.000063e-1 4.9942e-1 4.9942e-1
-5.000063e-1 -5.000063e-1 6.0664e-1 6.0664e-1
-3.333403e-1 -5.000063e-1 6.9707e-1 6.9707e-1
-1.666743e-1 -5.000063e-1 7.5758e-1 7.5758e-1
-8.3e-6 -5.000063e-1 7.7898e-1 7.7898e-1
1.6665771e-1 -5.000063e-1 7.5758e-1 7.5758e-1
3.3332372e-1 -5.000063e-1 6.9707e-1 6.9707e-1
4.9998972e-1 -5.000063e-1 6.0664e-1 6.0664e-1
6.6665572e-1 -5.000063e-1 4.9942e-1 4.9942e-1
8.3332172e-1 -5.000063e-1 3.8899e-1 3.8899e-1
9.9998772e-1 -5.000063e-1 2.8656e-1 2.8656e-1
1.16665372e0 -5.000063e-1 1.9965e-1 1.9965e-1
1.3333197e0 -5.000063e-1 1.3162e-1 1.3162e-1
1.4999857e0 -5.000063e-1 8.208551e-2 8.208551e-2
1.6666516e0 -5.000063e-1 4.84235e-2 4.84235e-2
1.8333176e0 -5.000063e-1 2.702258e-2 2.702258e-2
1.9999835e0 -5.000063e-1 1.426465e-2 1.426465e-2

-2.0e0 -3.333403e-1 1.638875e-2 1.638875e-2
-1.833334e0 -3.333403e-1 3.104674e-2 3.104674e-2
-1.6666681e0 -3.333403e-1 5.563579e-2 5.563579e-2
-1.5000021e0 -3.333403e-1 9.431258e-2 9.431258e-2
-1.3333362e0 -3.333403e-1 1.5123e-1 1.5123e-1
-1.1666702e0 -3.333403e-1 2.2945e-1 2.2945e-1
-1.0000043e0 -3.333403e-1 3.2918e-1 3.2918e-1
-8.333383e-1 -3.333403e-1 4.469e-1 4.469e-1
-6.666723e-1 -3.333403e-1 5.7384e-1 5.7384e-1
-5.000063e-1 -3.333403e-1 6.9707e-1 6.9707e-1
-3.333403e-1 -3.333403e-1 8.0089e-1 8.0089e-1
-1.666743e-1 -3.333403e-1 8.705e-1 8.705e-1
-8.3e-6 -3.333403e-1 8.95e-1 8.95e-1
1.6665771e-1 -3.333403e-1 8.705e-1 8.705e-1
3.3332372e-1 -3.333403e-1 8.0089e-1 8.0089e-1
4.9998972e-1 -3.333403e-1 6.9707e-1 6.9707e-1
6.6665572e-1 -3.333403e-1 5.7384e-1 5.7384e-1
8.3332172e-1 -3.333403e-1 4.469e-1 4.469e-1
9.9998772e-1 -3.333403e-1 3.2927e-1 3.2927e-1
1.16665372e0 -3.333403e-1 2.2945e-1 2.2945e-1
1.3333197e0 -3.333403e-1 1.5123e-1 1.5123e-1
1.4999857e0 -3.333403e-1 9.43167e-2 9.43167e-2
1.6666516e0 -3.333403e-1 5.563904e-2 5.563904e-2
1.8333176e0 -3.333403e-1 3.104881e-2 3.104881e-2
1.9999835e0 -3.333403e-1 1.638983e-2 1.638983e-2

-2.0e0 -1.666743e-1 1.781294e-2 1.781294e-2
-1.833334e0 -1.666743e-1 3.374449e-2 3.374449e-2
-1.6666681e0 -1.666743e-1 6.047046e-2 6.047046e-2
-1.5000021e0 -1.666743e-1 1.0252e-1 1.0252e-1
-1.3333362e0 -1.666743e-1 1.6434e-1 1.6434e-1
-1.1666702e0 -1.666743e-1 2.4936e-1 2.4936e-1
-1.0000043e0 -1.666743e-1 3.5788e-1 3.5788e-1
-8.333383e-1 -1.666743e-1 4.8572e-1 4.8572e-1
-6.666723e-1 -1.666743e-1 6.2375e-1 6.2375e-1
-5.000063e-1 -1.666743e-1 7.5758e-1 7.5758e-1
-3.333403e-1 -1.666743e-1 8.705e-1 8.705e-1
-1.666743e-1 -1.666743e-1 9.4612e-1 9.4612e-1
-8.3e-6 -1.666743e-1 9.7282e-1 9.7282e-1
1.6665771e-1 -1.666743e-1 9.4612e-1 9.4612e-1
3.3332372e-1 -1.666743e-1 8.705e-1 8.705e-1
4.9998972e-1 -1.666743e-1 7.5758e-1 7.5758e-1
6.6665572e-1 -1.666743e-1 6.2375e-1 6.2375e-1
8.3332172e-1 -1.666743e-1 4.8581e-1 4.8581e-1
9.9998772e-1 -1.666743e-1 3.5788e-1 3.5788e-1
1.16665372e0 -1.666743e-1 2.4936e-1 2.4936e-1
1.3333197e0 -1.666743e-1 1.6434e-1 1.6434e-1
1.4999857e0 -1.666743e-1 1.0252e-1 1.0252e-1
1.6666516e0 -1.666743e-1 6.047415e-2 6.047415e-2
1.8333176e0 -1.666743e-1 3.374646e-2 3.374646e-2
1.9999835e0 -1.666743e-1 1.781451e-2 1.781451e-2

-2.0e0 -8.3e-6 1.831482e-2 1.831482e-2
-1.833334e0 -8.3e-6 3.469545e-2 3.469545e-2
-1.6666681e0 -8.3e-6 6.217395e-2 6.217395e-2
-1.5000021e0 -8.3e-6 1.0542e-1 1.0542e-1
-1.3333362e0 -8.3e-6 1.6904e-1 1.6904e-1
-1.1666702e0 -8.3e-6 2.5635e-1 2.5635e-1
-1.0000043e0 -8.3e-6 3.6787e-1 3.6787e-1
-8.333383e-1 -8.3e-6 4.9942e-1 4.9942e-1
-6.666723e-1 -8.3e-6 6.4125e-1 6.4125e-1
-5.000063e-1 -8.3e-6 7.7898e-1 7.7898e-1
-3.333403e-1 -8.3e-6 8.95e-1 8.95e-1
-1.666743e-1 -8.3e-6 9.7282e-1 9.7282e-1
-8.3e-6 -8.3e-6 1.0e0 1.0e0
1.6665771e-1 -8.3e-6 9.7282e-1 9.7282e-1
3.3332372e-1 -8.3e-6 8.95e-1 8.95e-1
4.9998972e-1 -8.3e-6 7.7898e-1 7.7898e-1
6.6665572e-1 -8.3e-6 6.4134e-1 6.4134e-1
8.3332172e-1 -8.3e-6 4.9942e-1 4.9942e-1
9.9998772e-1 -8.3e-6 3.6798e-1 3.6798e-1
1.16665372e0 -8.3e-6 2.5635e-1 2.5635e-1
1.3333197e0 -8.3e-6 1.6904e-1 1.6904e-1
1.4999857e0 -8.3e-6 1.0542e-1 1.0542e-1
1.6666516e0 -8.3e-6 6.217767e-2 6.217767e-2
1.8333176e0 -8.3e-6 3.469771e-2 3.469771e-2
1.9999835e0 -8.3e-6 1.831589e-2 1.831589e-2

-2.0e0 1.6665771e-1 1.781334e-2 1.781334e-2
-1.833334e0 1.6665771e-1 3.374529e-2 3.374529e-2
-1.6666681e0 1.6665771e-1 6.047115e-2 6.047115e-2
-1.5000021e0 1.6665771e-1 1.0252e-1 1.0252e-1
-1.3333362e0 1.6665771e-1 1.6434e-1 1.6434e-1
-1.1666702e0 1.6665771e-1 2.4936e-1 2.4936e-1
-1.0000043e0 1.6665771e-1 3.5788e-1 3.5788e-1
-8.333383e-1 1.6665771e-1 4.8572e-1 4.8572e-1
-6.666723e-1 1.6665771e-1 6.2375e-1 6.2375e-1
-5.000063e-1 1.6665771e-1 7.5758e-1 7.5758e-1
-3.333403e-1 1.6665771e-1 8.705e-1 8.705e-1
-1.666743e-1 1.6665771e-1 9.4612e-1 9.4612e-1
-8.3e-6 1.6665771e-1 9.7282e-1 9.7282e-1
1.6665771e-1 1.6665771e-1 9.4612e-1 9.4612e-1
3.3332372e-1 1.6665771e-1 8.705e-1 8.705e-1
4.9998972e-1 1.6665771e-1 7.5758e-1 7.5758e-1
6.6665572e-1 1.6665771e-1 6.2375e-1 6.2375e-1
8.3332172e-1 1.6665771e-1 4.8581e-1 4.8581e-1
9.9998772e-1 1.6665771e-1 3.5788e-1 3.5788e-1
1.16665372e0 1.6665771e-1 2.4936e-1 2.4936e-1
1.3333197e0 1.6665771e-1 1.6434e-1 1.6434e-1
1.4999857e0 1.6665771e-1 1.0252e-1 1.0252e-1
1.6666516e0 1.6665771e-1 6.047475e-2 6.047475e-2
1.8333176e0 1.6665771e-1 3.37473e-2 3.37473e-2
1.9999835e0 1.6665771e-1 1.781451e-2 1.781451e-2

-2.0e0 3.3332372e-1 1.638899e-2 1.638899e-2
-1.833334e0 3.3332372e-1 3.104706e-2 3.104706e-2
-1.6666681e0 3.3332372e-1 5.563667e-2 5.563667e-2
-1.5000021e0 3.3332372e-1 9.431258e-2 9.431258e-2
-1.3333362e0 3.3332372e-1 1.5123e-1 1.5123e-1
-1.1666702e0 3.3332372e-1 2.2945e-1 2.2945e-1
-1.0000043e0 3.3332372e-1 3.2927e-1 3.2927e-1
-8.333383e-1 3.3332372e-1 4.469e-1 4.469e-1
-6.666723e-1 3.3332372e-1 5.7384e-1 5.7384e-1
-5.000063e-1 3.3332372e-1 6.9707e-1 6.9707e-1
-3.333403e-1 3.3332372e-1 8.0089e-1 8.0089e-1
-1.666743e-1 3.3332372e-1 8.705e-1 8.705e-1
-8.3e-6 3.3332372e-1 8.95e-1 8.95e-1
1.6665771e-1 3.3332372e-1 8.705e-1 8.705e-1
3.3332372e-1 3.3332372e-1 8.0089e-1 8.0089e-1
4.9998972e-1 3.3332372e-1 6.9707e-1 6.9707e-1
6.6665572e-1 3.3332372e-1 5.7384e-1 5.7384e-1
8.3332172e-1 3.3332372e-1 4.469e-1 4.469e-1
9.9998772e-1 3.3332372e-1 3.2927e-1 3.2927e-1
1.16665372e0 3.3332372e-1 2.2945e-1 2.2945e-1
1.3333197e0 3.3332372e-1 1.5123e-1 1.5123e-1
1.4999857e0 3.3332372e-1 9.43167e-2 9.43167e-2
1.6666516e0 3.3332372e-1 5.563904e-2 5.563904e-2
1.8333176e0 3.3332372e-1 3.104895e-2 3.104895e-2
1.9999835e0 3.3332372e-1 1.638994e-2 1.638994e-2

-2.0e0 4.9998972e-1 1.426376e-2 1.426376e-2
-1.833334e0 4.9998972e-1 2.702124e-2 2.702124e-2
-1.6666681e0 4.9998972e-1 4.842212e-2 4.842212e-2
-1.5000021e0 4.9998972e-1 8.208267e-2 8.208267e-2
-1.3333362e0 4.9998972e-1 1.3162e-1 1.3162e-1
-1.1666702e0 4.9998972e-1 1.9965e-1 1.9965e-1
-1.0000043e0 4.9998972e-1 2.8656e-1 2.8656e-1
-8.333383e-1 4.9998972e-1 3.8899e-1 3.8899e-1
-6.666723e-1 4.9998972e-1 4.9942e-1 4.9942e-1
-5.000063e-1 4.9998972e-1 6.0664e-1 6.0664e-1
-3.333403e-1 4.9998972e-1 6.9707e-1 6.9707e-1
-1.666743e-1 4.9998972e-1 7.5758e-1 7.5758e-1
-8.3e-6 4.9998972e-1 7.7898e-1 7.7898e-1
1.6665771e-1 4.9998972e-1 7.5758e-1 7.5758e-1
3.3332372e-1 4.9998972e-1 6.9707e-1 6.9707e-1
4.9998972e-1 4.9998972e-1 6.0664e-1 6.0664e-1
6.6665572e-1 4.9998972e-1 4.9942e-1 4.9942e-1
8.3332172e-1 4.9998972e-1 3.8899e-1 3.8899e-1
9.9998772e-1 4.9998972e-1 2.8656e-1 2.8656e-1
1.16665372e0 4.9998972e-1 1.9965e-1 1.9965e-1
1.3333197e0 4.9998972e-1 1.3162e-1 1.3162e-1
1.4999857e0 4.9998972e-1 8.20863e-2 8.20863e-2
1.6666516e0 4.9998972e-1 4.842422e-2 4.842422e-2
1.8333176e0 4.9998972e-1 2.702292e-2 2.702292e-2
1.9999835e0 4.9998972e-1 1.426472e-2 1.426472e-2

-2.0e0 6.6665572e-1 1.174338e-2 1.174338e-2
-1.833334e0 6.6665572e-1 2.224638e-2 2.224638e-2
-1.6666681e0 6.6665572e-1 3.986531e-2 3.986531e-2
-1.5000021e0 6.6665572e-1 6.757933e-2 6.757933e-2
-1.3333362e0 6.6665572e-1 1.0832e-1 1.0832e-1
-1.1666702e0 6.6665572e-1 1.6434e-1 1.6434e-1
-1.0000043e0 6.6665572e-1 2.3586e-1 2.3586e-1
-8.333383e-1 6.6665572e-1 3.2018e-1 3.2018e-1
-6.666723e-1 6.6665572e-1 4.112e-1 4.112e-1
-5.000063e-1 6.6665572e-1 4.9942e-1 4.9942e-1
-3.333403e-1 6.6665572e-1 5.7384e-1 5.7384e-1
-1.666743e-1 6.6665572e-1 6.2375e-1 6.2375e-1
-8.3e-6 6.6665572e-1 6.4134e-1 6.4134e-1
1.6665771e-1 6.6665572e-1 6.2375e-1 6.2375e-1
3.3332372e-1 6.6665572e-1 5.7384e-1 5.7384e-1
4.9998972e-1 6.6665572e-1 4.9942e-1 4.9942e-1
6.6665572e-1 6.6665572e-1 4.112e-1 4.112e-1
8.3332172e-1 6.6665572e-1 3.2018e-1 3.2018e-1
9.9998772e-1 6.6665572e-1 2.3586e-1 2.3586e-1
1.16665372e0 6.6665572e-1 1.6434e-1 1.6434e-1
